date	close	volume	open	high	low
12/7/2015	3.49	618294	3.95	4.05	3.335
12/4/2015	4.07	108439	4.54	4.67	4.05
12/3/2015	4.09	96599	4.11	4.2	3.96
12/2/2015	4.1	51510	4.15	4.22	4.06
12/1/2015	4.18	80729	4.21	4.235	4.1
11/30/2015	4.19	92312	4.24	4.35	4.1
11/27/2015	4.22	40852	4.08	4.37	4.02
11/25/2015	4.12	130418	4.08	4.15	3.97
11/24/2015	4.13	154325	4.18	4.18	3.9
11/23/2015	4.12	120161	3.99	4.23	3.795
11/20/2015	3.78	183708	4.22	4.302	3.775
11/19/2015	4.19	214257	4.41	4.41	4.1
11/18/2015	4.39	168710	4.5	4.76	4.36
11/17/2015	4.36	330132	4.22	4.62	4.05
11/16/2015	4.14	72237	4.12	4.28	4.01
11/13/2015	4.11	124848	4.11	4.4095	4.07
11/12/2015	4.15	170748	4.39	4.475	4.1
11/11/2015	4.36	113332	4.59	4.685	4.34
11/10/2015	4.66	81261	4.84	4.86	4.52
11/9/2015	4.86	133655	4.97	4.97	4.78
11/6/2015	4.8	95772	4.92	4.99	4.75
